date,station_id,station_name,inverter_id,inverter_sn,inverter_model,inverter_rated_kw,daily_production_kwh,full_hour,money,raw_energy_value,raw_energy_unit,raw_energy_scale
2025-10-15,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,162.2,4.06,48.66,162.2,kWh,1
2025-10-16,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,239.5,5.99,71.85,239.5,kWh,1
2025-10-17,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,47.4,1.19,14.22,47.4,kWh,1
2025-10-18,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,213.3,5.33,63.99,213.3,kWh,1
2025-10-19,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,79.0,1.98,23.7,79.0,kWh,1
2025-10-20,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,163.9,4.1,49.17,163.9,kWh,1
2025-10-21,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,232.0,5.8,69.6,232.0,kWh,1
2025-10-22,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,228.6,5.72,68.58,228.6,kWh,1
2025-10-23,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,223.6,5.59,67.08,223.6,kWh,1
2025-10-24,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,136.0,3.4,40.8,136.0,kWh,1
2025-10-25,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,151.4,3.79,45.42,151.4,kWh,1
2025-10-26,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,221.5,5.54,66.45,221.5,kWh,1
2025-10-27,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,129.3,3.23,38.79,129.3,kWh,1
2025-10-28,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,230.1,5.75,69.03,230.1,kWh,1
2025-10-29,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,167.7,4.19,50.31,167.7,kWh,1
2025-10-30,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,93.0,2.33,27.9,93.0,kWh,1
2025-10-31,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,187.4,4.69,56.22,187.4,kWh,1
2025-11-01,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,67.7,1.69,20.31,67.7,kWh,1
2025-11-02,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,205.6,5.14,61.68,205.6,kWh,1
2025-11-03,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,55.9,1.4,16.77,55.9,kWh,1
2025-11-04,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,214.0,5.35,64.2,214.0,kWh,1
2025-11-05,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,78.3,1.96,23.49,78.3,kWh,1
2025-11-06,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,157.3,3.93,47.19,157.3,kWh,1
2025-11-07,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,62.5,1.56,18.75,62.5,kWh,1
2025-11-08,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,122.7,3.07,36.81,122.7,kWh,1
2025-11-09,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,72.7,1.82,21.81,72.7,kWh,1
2025-11-10,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,47.5,1.19,14.25,47.5,kWh,1
2025-11-11,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,127.1,3.18,38.13,127.1,kWh,1
2025-11-12,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,145.9,3.65,43.77,145.9,kWh,1
2025-11-13,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,90.6,2.27,27.18,90.6,kWh,1
2025-11-14,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,17.8,0.45,5.34,17.8,kWh,1
2025-11-15,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,138.9,3.47,41.67,138.9,kWh,1
2025-11-16,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,103.3,2.58,30.99,103.3,kWh,1
2025-11-17,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,72.2,1.81,21.66,72.2,kWh,1
2025-11-18,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,18.7,0.47,5.61,18.7,kWh,1
2025-11-19,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,183.5,4.59,55.05,183.5,kWh,1
2025-11-20,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,185.6,4.64,55.68,185.6,kWh,1
2025-11-21,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,101.9,2.55,30.57,101.9,kWh,1
2025-11-22,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,58.8,1.47,17.64,58.8,kWh,1
2025-11-23,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,52.8,1.32,15.84,52.8,kWh,1
2025-11-24,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,5.5,0.14,1.65,5.5,kWh,1
2025-11-25,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,78.4,1.96,23.52,78.4,kWh,1
2025-11-26,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,110.1,2.75,33.03,110.1,kWh,1
2025-11-27,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,83.2,2.08,24.96,83.2,kWh,1
2025-11-28,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,8.8,0.22,2.64,8.8,kWh,1
2025-11-29,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,27.7,0.69,8.31,27.7,kWh,1
2025-11-30,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,33.1,0.83,9.93,33.1,kWh,1
2025-12-01,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,49.1,1.23,14.73,49.1,kWh,1
2025-12-02,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,41.0,1.03,12.3,41.0,kWh,1
2025-12-03,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,143.7,3.59,43.11,143.7,kWh,1
2025-12-04,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,32.6,0.82,9.78,32.6,kWh,1
2025-12-05,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,8.5,0.21,2.55,8.5,kWh,1
2025-12-06,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,19.4,0.49,5.82,19.4,kWh,1
2025-12-07,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,31.4,0.79,9.42,31.4,kWh,1
2025-12-08,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,35.0,0.88,10.5,35.0,kWh,1
2025-12-09,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,45.7,1.14,13.71,45.7,kWh,1
2025-12-10,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,28.6,0.72,8.58,28.6,kWh,1
2025-12-11,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,10.1,0.25,3.03,10.1,kWh,1
2025-12-12,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,9.9,0.25,2.97,9.9,kWh,1
2025-12-13,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,18.1,0.45,5.43,18.1,kWh,1
2025-12-14,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,26.7,0.67,8.01,26.7,kWh,1
2025-12-15,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,19.9,0.5,5.97,19.9,kWh,1
2025-12-16,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,107.9,2.7,32.37,107.9,kWh,1
2025-12-17,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,22.3,0.56,6.69,22.3,kWh,1
2025-12-18,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,94.5,2.36,28.35,94.5,kWh,1
2025-12-19,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,45.4,1.14,13.62,45.4,kWh,1
2025-12-20,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,125.3,3.13,37.59,125.3,kWh,1
2025-12-21,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,54.0,1.35,16.2,54.0,kWh,1
2025-12-22,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,23.5,0.59,7.05,23.5,kWh,1
2025-12-23,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,42.2,1.06,12.66,42.2,kWh,1
2025-12-24,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,37.0,0.93,11.1,37.0,kWh,1
2025-12-25,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,144.2,3.61,43.26,144.2,kWh,1
2025-12-26,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,12.2,0.31,3.66,12.2,kWh,1
2025-12-27,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,20.2,0.51,6.06,20.2,kWh,1
2025-12-28,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,46.1,1.15,13.83,46.1,kWh,1
2025-12-29,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,60.7,1.52,18.21,60.7,kWh,1
2025-12-30,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,113.7,2.84,34.11,113.7,kWh,1
2025-12-31,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,97.4,2.44,29.22,97.4,kWh,1
2026-01-01,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,52.6,1.32,15.78,52.6,kWh,1
2026-01-02,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,26.7,0.67,8.01,26.7,kWh,1
2026-01-03,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,74.9,1.87,22.47,74.9,kWh,1
2026-01-04,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,84.8,2.12,25.44,84.8,kWh,1
2026-01-05,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,38.1,0.95,11.43,38.1,kWh,1
2026-01-06,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,41.3,1.03,12.39,41.3,kWh,1
2026-01-07,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,110.4,2.76,33.12,110.4,kWh,1
2026-01-08,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,171.6,4.29,51.48,171.6,kWh,1
2026-01-09,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,125.5,3.14,37.65,125.5,kWh,1
2026-01-10,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,56.3,1.41,16.89,56.3,kWh,1
2026-01-11,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,102.3,2.56,30.69,102.3,kWh,1
2026-01-12,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,23.9,0.6,7.17,23.9,kWh,1
2026-01-13,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,153.6,3.84,46.08,153.6,kWh,1
2026-01-14,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,185.5,4.64,55.65,185.5,kWh,1
2026-01-15,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,121.6,3.04,36.48,121.6,kWh,1
2026-01-16,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,171.7,4.29,51.51,171.7,kWh,1
2026-01-17,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,142.9,3.57,42.87,142.9,kWh,1
2026-01-18,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,41.6,1.04,12.48,41.6,kWh,1
2026-01-19,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,98.2,2.46,29.46,98.2,kWh,1
2026-01-20,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,6.7,0.17,2.01,6.7,kWh,1
2026-01-21,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,155.3,3.88,46.59,155.3,kWh,1
2026-01-22,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,104.0,2.6,31.2,104.0,kWh,1
2026-01-23,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,189.5,4.74,56.85,189.5,kWh,1
2026-01-24,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,82.7,2.07,24.81,82.7,kWh,1
2026-01-25,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,144.4,3.61,43.32,144.4,kWh,1
2026-01-26,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,175.9,4.4,52.77,175.9,kWh,1
2026-01-27,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,206.7,5.17,62.01,206.7,kWh,1
2026-01-28,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,36.1,0.9,10.83,36.1,kWh,1
2026-01-29,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,180.3,4.51,54.09,180.3,kWh,1
2026-01-30,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,59.0,1.48,17.7,59.0,kWh,1
2026-01-31,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,179.6,4.49,53.88,179.6,kWh,1
2026-02-01,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,91.5,2.29,27.45,91.5,kWh,1
2026-02-02,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,172.1,4.3,51.63,172.1,kWh,1
2026-02-03,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,175.9,4.4,52.77,175.9,kWh,1
2026-02-04,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,101.8,2.55,30.54,101.8,kWh,1
2026-02-05,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,209.3,5.23,62.79,209.3,kWh,1
2026-02-06,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,149.3,3.73,44.79,149.3,kWh,1
2026-02-07,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,152.4,3.81,45.72,152.4,kWh,1
2026-02-08,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,74.7,1.87,22.41,74.7,kWh,1
2026-02-09,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,146.5,3.66,43.95,146.5,kWh,1
2026-02-10,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,229.0,5.73,68.7,229.0,kWh,1
2026-02-11,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,229.9,5.75,68.97,229.9,kWh,1
2026-02-12,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,167.9,4.2,50.37,167.9,kWh,1
2026-02-13,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,132.8,3.32,39.84,132.8,kWh,1
2026-02-14,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,198.3,4.96,59.49,198.3,kWh,1
2026-02-15,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,236.5,5.91,70.95,236.5,kWh,1
2026-02-16,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,160.1,4.0,48.03,160.1,kWh,1
2026-02-17,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,40.3,1.01,12.09,40.3,kWh,1
2026-02-18,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,227.1,5.68,68.13,227.1,kWh,1
2026-02-19,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,192.3,4.81,57.69,192.3,kWh,1
2026-02-20,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,36.6,0.92,10.98,36.6,kWh,1
2026-02-21,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,200.2,5.01,60.06,200.2,kWh,1
2026-02-22,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,257.3,6.43,77.19,257.3,kWh,1
2026-02-23,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,135.4,3.39,40.62,135.4,kWh,1
2026-02-24,1298491919450216442,EGS Site 2 NW27 0808,1308675217949416274,1811450248060003,1145,40.0,249.0,6.23,74.7,249.0,kWh,1
